0.017256 3.416417
0.046826 3.392960
0.076559 3.367919
0.106465 3.341393
0.136553 3.313489
0.166831 3.284323
0.197308 3.254017
0.227993 3.222700
0.258895 3.190508
0.290020 3.157584
0.321377 3.124074
0.352974 3.090129
0.384815 3.055906
0.416908 3.021561
0.449257 2.987255
0.481868 2.953148
0.514742 2.919400
0.547883 2.886169
0.581291 2.853612
0.614965 2.821881
0.648905 2.791121
0.683105 2.761474
0.717561 2.733073
0.752265 2.706044
0.787207 2.680501
0.822376 2.656550
0.857757 2.634286
0.893335 2.613792
0.929091 2.595140
0.965005 2.578391
1.001053 2.563595
1.001053 2.563595
1.037212 2.550789
1.073456 2.540001
1.109759 2.531250
1.146090 2.524544
1.182422 2.519885
1.218729 2.517264
1.254979 2.516670
1.291145 2.518082
1.327200 2.521476
1.363120 2.526821
1.398878 2.534084
1.434455 2.543225
1.469830 2.554202
1.504985 2.566967
1.539904 2.581467
1.574575 2.597647
1.608988 2.615447
1.643133 2.634799
1.677005 2.655635
1.710598 2.677879
1.743912 2.701452
1.776946 2.726269
1.809701 2.752240
1.842179 2.779273
1.874385 2.807269
1.906324 2.836126
1.938001 2.865741
1.969425 2.896003
2.000602 2.926801
2.031541 2.958023
2.062251 2.989551
2.092741 3.021268
2.123021 3.053056
2.153101 3.084796
2.182991 3.116367
2.212701 3.147650
2.242241 3.178527
2.271623 3.208879
2.300856 3.238591
2.329950 3.267547
2.358917 3.295636
2.387767 3.322749
2.416511 3.348777
2.445157 3.373619
2.473717 3.397175
2.502202 3.419350
2.530620 3.440053
2.558982 3.459198
2.587298 3.476705
2.615579 3.492498
2.643832 3.506508
2.672069 3.518672
2.700301 3.528932
2.728534 3.537239
2.756779 3.543548
2.785047 3.547824
2.813347 3.550038
2.841687 3.550169
2.870078 3.548205
2.898529 3.544139
2.927050 3.537976
2.955650 3.529728
2.984338 3.519414
3.013123 3.507064
3.042016 3.492717
3.071026 3.476418
3.100162 3.458224
3.129433 3.438199
