0.004311 3.411592
0.033877 3.391587
0.063655 3.370057
0.093654 3.347039
0.123886 3.322579
0.154362 3.296729
0.185093 3.269548
0.216089 3.241101
0.247359 3.211464
0.278913 3.180721
0.310759 3.148963
0.342906 3.116293
0.375360 3.082825
0.408127 3.048680
0.441211 3.013993
0.474616 2.978908
0.508342 2.943581
0.542390 2.908179
0.576757 2.872876
0.611439 2.837861
0.646427 2.803325
0.681713 2.769472
0.717283 2.736507
0.753124 2.704641
0.789215 2.674085
0.825538 2.645047
0.862067 2.617733
0.898776 2.592339
0.935637 2.569051
0.972619 2.548038
1.009689 2.529456
1.009689 2.529456
1.046814 2.513437
1.083957 2.500094
1.121087 2.489512
1.158167 2.481752
1.195163 2.476848
1.232043 2.474809
1.268776 2.475618
1.305332 2.479231
1.341685 2.485584
1.377811 2.494589
1.413689 2.506143
1.449299 2.520124
1.484626 2.536399
1.519657 2.554822
1.554383 2.575240
1.588795 2.597494
1.622889 2.621423
1.656661 2.646861
1.690111 2.673644
1.723241 2.701611
1.756053 2.730600
1.788551 2.760455
1.820741 2.791025
1.852630 2.822164
1.884225 2.853729
1.915535 2.885585
1.946569 2.917604
1.977337 2.949662
2.007849 2.981641
2.038115 3.013431
2.068147 3.044926
2.097955 3.076027
2.127551 3.106639
2.156946 3.136674
2.186151 3.166047
2.215178 3.194681
2.244038 3.222499
2.272742 3.249433
2.301302 3.275416
2.329730 3.300386
2.358036 3.324285
2.386231 3.347057
2.414327 3.368653
2.442336 3.389022
2.470269 3.408122
2.498134 3.425906
2.525945 3.442337
2.553711 3.457377
2.581445 3.470991
2.609155 3.483147
2.636855 3.493816
2.664553 3.502969
2.692261 3.510582
2.719990 3.516631
2.747751 3.521095
2.775555 3.523957
2.803412 3.525200
2.831335 3.524810
2.859332 3.522776
2.887415 3.519090
2.915595 3.513745
2.943885 3.506739
2.972294 3.498071
3.000835 3.487744
3.029518 3.475766
3.058355 3.462145
3.087358 3.446896
3.116537 3.430037
