0.003613 4.484781
0.034259 4.456166
0.065030 4.425616
0.095933 4.393256
0.126974 4.359222
0.158159 4.323661
0.189495 4.286725
0.220987 4.248576
0.252642 4.209383
0.284466 4.169323
0.316464 4.128575
0.348641 4.087326
0.381004 4.045766
0.413555 4.004087
0.446299 3.962485
0.479239 3.921156
0.512377 3.880294
0.545712 3.840094
0.579246 3.800748
0.612975 3.762443
0.646896 3.725362
0.681003 3.689681
0.715291 3.655567
0.749748 3.623179
0.784365 3.592666
0.819128 3.564163
0.854022 3.537794
0.889030 3.513668
0.924131 3.491879
0.959306 3.472506
0.959306 3.472506
0.994533 3.455613
1.029787 3.441247
1.065046 3.429440
1.100285 3.420207
1.135481 3.413551
1.170607 3.409460
1.205642 3.407909
1.240563 3.408863
1.275350 3.412274
1.309982 3.418088
1.344444 3.426240
1.378720 3.436662
1.412798 3.449278
1.446666 3.464007
1.480317 3.480766
1.513743 3.499469
1.546942 3.520026
1.579910 3.542345
1.612648 3.566334
1.645156 3.591898
1.677437 3.618940
1.709496 3.647364
1.741337 3.677070
1.772967 3.707958
1.804393 3.739926
1.835623 3.772871
1.866666 3.806686
1.897529 3.841266
1.928223 3.876501
1.958757 3.912279
1.989140 3.948489
2.019383 3.985014
2.049496 4.021737
2.079487 4.058539
2.109368 4.095300
2.139147 4.131896
2.168834 4.168202
2.198437 4.204093
2.227968 4.239442
2.257433 4.274122
2.286841 4.308003
2.316202 4.340959
2.345522 4.372861
2.374810 4.403583
2.404073 4.433000
2.433319 4.460988
2.462554 4.487429
2.491786 4.512203
2.521020 4.535199
2.550263 4.556308
2.579520 4.575427
2.608798 4.592460
2.638103 4.607316
2.667438 4.619913
2.696811 4.630177
2.726225 4.638043
2.755686 4.643454
2.785199 4.646364
2.814769 4.646738
2.844401 4.644551
2.874099 4.639790
2.903868 4.632452
2.933714 4.622549
2.963641 4.610102
2.993654 4.595146
3.023760 4.577728
3.053962 4.557906
3.084266 4.535750
3.114679 4.511344
